,Vmax,Km1,Km2,Ki1
0,6687443.342810249,109.0023570954166,7415577.138899775,155.26589279248088
1,1.7668684417048535,231.86901609013142,0.9098299424433225,360.26994614008004
2,8216712.513800704,194.80291695771385,7070917.917817222,183.51822458331594
3,3512326.4940050133,93.20904448668955,3866808.237714647,137.4222087001002
4,2.152976422512488,79.7295975045343,1.7812997768908136,104.82640759911015
5,1696552.5134188407,101.8898061730282,1949663.019240338,163.6841226452651
6,4613621.9537059665,116.90125880165944,4739892.288828934,112.86568120199775
7,5280913.064039413,120.1654613764648,5348290.198091634,150.04466201369314
8,3.6451717679707647,304.64815786981046,1.967631114264174,182.05368764907786
9,1.9909347184628283,113.07318662451196,1.5906492231148421,223.02052664338018
10,51.21692987820105,118.08521807038045,48.37483165722638,142.65927210710214
11,1.118567390123684,65.70286159187548,0.7777395682971406,234.85560992277948
12,4115193.260689808,152.88104998923845,3931987.0001094495,169.46677013914555
13,2.086401359506418,178.3576001966949,1.3214403251548699,227.60222342489047
14,6366641.996993257,61.509676531444754,7966950.605529488,99.42315241513512
15,3.288533398223897,96.34937469793945,2.9811584360515426,122.51547031919588
16,27.1335260557292,76.04681169527431,29.308150158929898,74.2742865391776
17,10958570.12474228,141.67685871082125,10303513.690002773,133.9864453211418
18,25214369.16036447,79.95548646046707,29833008.242889352,129.06527228087765
19,3.310967153829823,78.18164353478453,3.3428400484828344,106.69691454051421
20,10.481396212655179,222.48539643900023,7.971986496605035,282.380101239629
21,3.01719364767919,104.45484829630946,2.7342396461228025,184.0755868255218
22,1.2062872473116795,111.69857864991295,0.7887699750717695,202.95502224506748
23,6053052.043600867,105.1825083597386,6296046.5332595315,170.9907246086217
24,6947387.514566436,179.56625607923516,6066349.381542023,156.177108794404
25,148709.54041228726,201.21201780891468,120810.62653483587,145.054529256786
26,8368634.701096581,180.16074411117845,7158554.189846809,249.01165102921937
27,37.4310151837742,84.29359691370493,40.25575374692742,144.8954940978441
28,1876448.3577670602,130.07727864936194,1749398.1496005089,120.27930809480559
29,2992935.4410478678,88.90993751361665,3349262.126519375,164.0564250784679
30,1.739701818730907,60.42115530168253,1.6013541022241748,137.02632558181188
31,1173621.6366960313,46.27794319364952,1549414.903836172,98.28796778726846
32,2320654.1557070315,140.61850980150973,2219510.431753707,147.63464995967033
33,4945628.660632369,53.126918156620256,5947379.022126644,73.77718085435846
34,1.0171840341512919,82.87704584898978,0.6288376004326516,102.03965842588028
35,1.8995323063958256,103.41133510752098,1.417824497598902,290.5995651717156
36,35.90004518875324,180.95140844236147,31.45076696840713,204.1545539828607
37,35.532624353907146,122.39784632235202,38.70279821912815,155.56559705170093
38,10.591188956440808,51.54159938762799,12.586538083664607,111.86138783551463
39,2.37963210380213,95.27371052196767,1.9430716693362917,157.67710291854672
40,1191974.8578537682,136.89741682472615,1125416.9430417297,120.84306316097663
41,5.93783760659105,60.93830517413355,6.184494653719237,80.2830659746061
42,3132513.6069746288,131.36303193090126,3073268.682744325,115.40851844039192
43,6394358.096494288,250.7979730239726,4902709.174425076,186.77690806543694
44,5456683.930292813,95.66258510676671,6071284.43767651,122.42928468857555
45,1.8721930419956854,114.44365564581513,1.4224038332191862,192.746065766104
46,2.5732294444159836,144.60019329866168,2.0649705559207145,273.8674773942046
47,3.2400801872058977,63.955870835103006,3.095758815759205,76.84790542056841
48,2177402.8997231303,95.32470298656789,2430129.596983226,124.77325218421795
49,29620163.39000159,183.09754404928736,24472059.747051727,145.5265767226365
50,10969375.468619084,180.14150347334103,9480411.528076721,279.3970457666559
51,2.249742380007534,182.13750068358277,1.2997709063557947,224.07038453580103
52,133295.18364858412,250.07871759425475,100125.91707368911,263.4744722129311
53,7.606388803713354,170.31449511424955,6.142347092574745,181.4692558950642
54,15916734.034710135,101.1317742624679,16545546.200647261,94.49348528670141
55,1.1460771091064132,64.20060590879197,0.8681997659322247,112.35437019109469
56,5114395.445660984,143.88265123564628,4868636.157049603,136.42884937551005
57,10894027.158477811,101.06788891896088,12213403.230509961,207.50956559378278
58,9922975.282975916,117.04879093287086,9688125.45650649,142.99113890273918
59,1.4596802311254422,105.66250724321321,1.0018110756078002,192.29151754828965
60,4.355361088291145,144.5849720206926,3.5761789668944615,154.06697812904216
61,1.5111549781035007,66.65079727203579,1.1417889211771983,88.37997601663771
62,3.318786190477556,93.02471126557295,2.950874978516303,109.38489554104247
63,4.261690062247102,85.02161007244419,4.071944379201573,116.90541933304748
64,5.41144358040504,125.50904183935225,4.904237776096378,147.2798732341549
65,6.179840594315425,68.23758029447174,6.3231867040211105,54.867427783224876
66,1255052.417280261,144.72453292804016,1142395.7928468245,164.34750628013953
67,3945264.521018294,127.22372204503958,3716336.3885309603,101.77022132603935
68,3.522508983370133,176.32594250829243,2.6054697832393723,179.23558984250195
69,2785729.2499872036,190.49948946261378,2311137.225251803,309.3155779812841
70,22.83189317264126,44.727985416890995,28.746972650922466,85.59504886490787
71,3.955850798468266,59.26926927246268,3.9615425211795707,104.3216252241525
72,1.4461328148050059,44.75044177831689,1.2756578587503933,89.20016359475383
73,2.816530999487217,90.41025202412956,2.6659423281811367,184.3387333005901
74,4.83389981467904,100.69504910194723,4.583683255899594,252.21277957740807
75,18147798.179186605,157.29370551949773,16104044.34440563,166.36040370984338
76,12004091.636988835,71.13027460239871,14209516.115439024,136.51867133278247
77,5392486.561332731,102.20512373234169,6416292.6340525,272.294096838426
78,2.713534829641749,115.29208481714755,2.1517365779561324,193.19807488016056
79,2.020120453139055,128.29989657429252,1.4634029703378908,161.30988475608183
80,21.119353103637227,137.82326212921268,22.17145949745905,235.65606604937852
81,8965393.54636168,147.40539207398032,9020990.564039383,299.17688637042556
82,3.97954567607614,138.01790828924953,3.2463944249518955,154.4214005232626
83,4.767014120513552,190.15165901163655,3.285890135352146,200.36659437606127
84,2.3204675389132072,51.04456205014479,2.3288446849764406,85.93040409106975
85,142683.95163398393,133.00220468702702,141664.3823986806,119.65156247915866
86,7.7244195933916355,80.93461149821701,7.854012576771092,104.10628966573414
87,5.425067142736351,177.4973270550592,4.268424405865437,164.37210011971987
88,2.230616135597716,77.18525416665858,1.9841278450046647,111.94800173832583
89,1.7599955310958,236.3155964368742,0.8107830439252554,222.46981412869204
90,3133138.103814694,98.60597444668328,3070062.869924045,113.8685502599608
91,0.9216210982095572,55.56169007385836,0.5815669795993907,127.97142307202354
92,2.2521263533762323,66.41772520413996,2.081993205325865,85.1844118183735
93,9102320.009047085,72.96562179098028,10172213.411470067,109.87545348268073
94,8.029992247119747,143.61094121649592,7.461082286308929,249.21146323936762
95,1519090.8478578324,105.81776744090635,1691893.3814269924,102.76244995947023
96,4.688097232405137,140.12987288435474,4.1626371298333,234.74697337913665
97,2.151212513755698,117.57726403118703,1.6399503153326311,172.65672414532003
98,11.440472309358345,175.94906448855602,10.219795381929167,182.74779360570412
99,8542512.08436611,98.31718877710334,9046764.320298387,102.59405801002762
100,3.2259656983872804,118.18154331456039,2.710790574996356,204.24593500924513
101,4760234.570222112,138.82025888594075,4881468.279721135,247.52810021943716
102,17.263908967220267,142.3970981396548,16.255495091420904,155.92904208297196
103,7570318.215044405,149.97790492042446,7192629.498388997,143.50107159735512
104,7.356534559009859,109.37139844318835,6.904443733271003,153.07086070597026
105,10.23068834869433,104.0268794059597,10.261435444590663,106.3562274008408
106,1.2403549840955388,144.92851633346913,0.5702482058422407,169.95799375012066
107,1.8168931496203926,75.03537756818156,1.5016959630577316,72.48495190630578
108,3994169.337360686,91.43169252302825,4187094.953490808,119.36748784507196
109,5589740.888561636,122.45923240606808,5528377.348000151,131.0973813757614
110,3.02730560591162,202.3014758027109,2.02566359714078,264.5415061652579
111,2.044695330943847,110.63147717956345,1.6349524047919313,295.64028804175234
112,1.6063879951358024,71.60395147964395,1.1482129648823671,64.67979774428207
113,8752778.7664079,123.75505856529837,8551115.734192297,136.5818435509565
114,9478271.114670752,89.13783526404922,10622676.713402007,120.03444157548834
115,3.892112360679111,268.32735204468145,2.4165896953603503,299.17727297936284
116,3936529.239014021,104.27634460420626,4377421.434734861,127.49847076220988
117,1877814.7524292348,68.69104023869234,2171222.3939613644,97.26058473271644
118,1.0032625454462256,57.20886354327562,0.6457795390266966,116.85093077297951
119,7.94417172172672,167.90459598322846,6.67344084831624,189.33205138150333
120,8.427609773091628,74.38131530112142,9.142654400820513,94.73628644962422
121,7908011.035965596,80.27896329697835,9284883.960772447,192.54844720933107
122,14871434.639021497,121.45599053656044,14522956.741679369,179.02675708301064
123,1246435.7558685532,148.4482799233579,1184261.8954658215,179.33625906161143
124,5.170095001015913,218.60102177665502,3.758004030044089,326.8654390153006
125,3989881.577533987,91.32764233945707,4289386.787987924,102.25420758903104
126,7.196632478911723,183.29860828570077,5.502385962153093,131.74605120728808
127,1.8033144389475055,60.74523757589857,1.670878108611297,79.49749654355799
128,7558397.678600449,58.82360780675385,9481784.579668323,78.57139424475729
129,3.405019833818671,174.1062085855074,2.41373103274183,308.41271528458225
130,3.5226763449718574,117.48501519389006,2.8889559206962834,147.93252809334638
131,2.700136249030715,94.78885560727774,2.4103282140976545,137.51642110565078
132,7289891.56269717,103.27360305581489,7554767.08213143,129.33913252180002
133,12963795.24773291,153.17263864905692,11575287.090632841,157.6017567691995
134,3033659.672686041,125.99549038394258,2838241.149551793,129.5088958656589
135,3530262.7594350283,55.34424967068041,4004095.761468691,63.553121487977286
136,4774559.135477153,75.86789028385041,5519954.269204887,132.9530239328118
137,4.584992883872184,84.13682426692554,4.476947055659632,85.00946938438447
138,9681694.396506965,137.5949004796211,9713937.648644933,175.20520321244908
139,989642.1273389242,72.14730736264228,1127624.589844862,102.88708703622076
140,2.786504766022553,104.92038305976135,2.4893253232915926,158.3423223149346
141,12910452.013446793,88.23113664186663,14202235.51308617,95.32078446342507
142,1.8092375565186367,145.8344395760874,1.223426357163763,196.65437501926016
143,10663613.65455233,98.28142148547909,11878119.229403496,162.78135462118715
144,535403.9240031535,121.66872930080397,561063.918359878,208.7513288676508
145,8390686.139211843,77.72834665175553,9572633.144172471,85.2969901681261
146,2.5537583360845395,109.21498509882194,2.1675064828237374,270.74457656437517
147,34374373.98567545,232.4086265883278,25806265.566072565,198.75699815534733
148,2011098.2350566415,96.8680765098295,2019910.781279135,104.46934883116745
149,16.236186907011742,204.8824742863488,13.708946538079797,259.84304972331967
150,5054503.897231413,119.51895185748728,5346198.057085158,154.77292680868814
151,7813512.296817755,147.86836378886477,6863493.7776459865,162.51780959884292
152,2.0380502787313786,186.0216030109092,1.2525711870894565,235.20037218439936
153,1.2923510423362228,144.8744243858376,0.6481446418362213,163.80175894208912
154,23072400.232839428,146.02540869946182,21903951.24324795,157.6189635179632
155,10.67984231461323,181.17569008320245,8.440125843677219,133.2268380646485
156,831177.0448345505,114.44024685022188,839068.440522149,119.21089286297533
157,12.518523078010377,95.45179269569886,13.704457831619234,208.00540355660522
158,5450550.680838586,124.58615177262602,5640968.9307414945,153.2301237843365
159,1.2714593797626665,89.32155805009734,0.9821687195075148,156.6312313991473
160,2342375.4306330252,119.85599504911099,2215206.86152765,148.76876507278436
161,2.460378290907981,101.58083001670622,1.966181057417063,150.74265924299695
162,2.152282317099955,99.5857395768429,1.6273864941454064,97.96199510058528
163,1.3100919867730334,238.04952362831307,0.5081510139125238,280.23651812141355
164,4.7475630320854,78.72511618346093,5.195861127017486,120.72570399267673
165,1.1236565213467886,64.81823454597334,0.8546924902294106,268.69437226293576
166,8.606566504380304,129.54347273808222,8.296033644019202,192.96181930152457
167,12.006380941717865,99.1141497552922,11.394566226883187,115.52327625547534
168,2179264.7864733436,138.9484862386748,2062889.327210135,200.3303877589052
169,1086733.719454965,124.34275671533086,1114841.6632500894,224.61037923236174
170,13.93146341441287,123.46156815656897,13.84172203944527,229.37724417221065
171,5235177.930926073,82.60664542989106,5965506.835591996,123.32676187446718
172,4620863.65574276,117.2141131087768,4587242.233100821,160.48480149710954
173,3.644981982905382,142.40706209982824,2.871328293863997,205.49214228453977
174,28762199.12027019,49.02913314151426,36511530.83034394,77.55792191121708
175,5220668.1864023255,81.90217439186995,5910089.956658468,160.45920680922512
176,14.474129377592368,122.041331414827,14.722997796806977,243.39486873994758
177,7.564799668127086,83.6682507876861,7.339515972354424,84.19204922150053
178,13899950.218333403,75.15945542956095,15609026.110454172,119.37623371139613
179,23435769.948134944,210.96827995711857,19778420.65684855,224.45009304597204
180,16259841.105359692,104.39867559018104,16600910.021696316,117.66975270549787
181,177.58693348921412,89.52947296782519,195.68466734758957,106.95327419179887
182,4.419825277773927,128.08194025389557,3.8470655845784414,161.51635222257377
183,10003863.123814015,132.25082517472705,9516905.757472401,171.09827660229988
184,3790275.311483357,62.863852254259676,4861212.954690069,164.61647375514596
185,8.83728502776128,109.58003450161141,8.532529618632738,134.61819376489828
186,3.845957175274887,36.99135418386895,4.165932292067096,57.055038889838976
187,5676566.167132675,237.10928174263523,4643709.581374632,246.08942106562228
188,3.6012691540006276,141.33638881159843,2.8334388853557373,172.49941105450932
189,5481035.284675212,85.07622833736382,5839833.833268528,139.12269868111488
190,13.379162589607917,156.8455049822461,12.203763084875039,199.63543676760466
191,753410.5702612242,149.28686673696592,688620.4502560743,148.8816771246311
192,1.2789843620515227,90.51341756071935,0.8167480073847784,144.0740633040993
193,1.3743633315917392,138.94605518334103,0.7677168001320526,173.1700051882726
194,22809041.37176153,68.88322969615069,24342699.33404765,74.86336455914987
195,66.36189679501115,77.6622193545046,76.082958982968,120.3316070550983
196,11.170562748172365,103.08827342015918,11.469891625673236,125.79841717858032
197,1358099.2424994158,89.56580514060389,1459691.3025954736,109.12498619609356
198,20510876.458032195,214.02125149711398,16133728.054541057,176.38413751707114
199,11165490.617949955,174.85676071473384,10106057.594766589,156.2182527696044
200,12.559192001636232,208.41867568014285,10.12466999864596,206.45513940948712
201,1.0917894623244744,84.86076456181873,0.5908256716262832,85.72207834953096
202,17.568436796097185,212.3025714947553,13.465960030570553,209.7973639077913
203,10.924354317077347,325.69795957621864,6.954418514592265,272.0527738877077
204,6365118.84323414,48.899106593850355,7937682.343525603,109.85728080328984
205,4.636443440443333,85.49535346042012,4.793285600944101,157.902720160566
206,5.716508827807767,65.53901060231588,5.72941556892273,97.56926317901417
207,4461198.089790853,114.63356580614783,4806050.820350958,175.0575144952844
208,4.945337903641571,149.399484259999,4.134167366471061,160.29358265660608
209,920233.7037902965,100.93277633030561,938600.4681730397,124.02515306985784
210,4.00131301920311,80.3593676530496,4.157970525012675,194.96154871863652
211,9083100.142141126,76.37670977629905,10434604.440611973,264.76590723295004
212,648655.2210010821,73.65076674139881,747866.9306814184,95.7901211793797
213,2.0125940747994453,164.86853125540753,1.4367832000741814,365.22168220644363
214,2.849528949818779,203.8802411202166,1.8272516382702733,300.8465104261687
215,103.8490258033961,113.39047331155959,98.38196350059016,119.19199025727481
216,4.569357757212401,126.27748093509193,4.127417716313503,154.18881850458305
217,6943748.121180411,71.58619996123421,7952434.356739198,93.7136074220536
218,3.815823963726804,83.49717556455904,3.604280852058684,112.43491732756873
219,2.422284397830381,51.008161193975305,2.2979909523059465,75.81261404513155
220,6406077.569787631,260.02696675071803,4834854.805075307,314.3750006933677
221,2.1831930629373115,159.1640687871846,1.6063018349796125,265.6338158689167
222,5.139725966675622,222.7299681971741,3.653635327858613,209.35609121592648
223,1.9921941158553504,106.40350018433263,1.605154198636884,150.93774360839694
224,0.9056255827592828,36.843845872490725,0.6932255528020635,114.38208563417291
225,1.8178115893445326,98.87667398108579,1.3534598877082689,152.21607486692312
226,13115257.742293164,81.15461074507118,14261287.879628653,110.92771728380609
227,9726124.284156034,83.91620113385552,10544488.234970665,88.81658275350256
228,2.661528546053842,243.94415716160364,1.4847476424527857,297.3691724979901
229,7.709883000788456,88.33924804599278,8.251678611813338,104.45965075492506
230,3506876.646036622,154.03125769823163,3348897.673494032,235.33110269466584
231,1.6439394611779148,103.23041879141505,1.199311224618416,237.70797371246533
232,2.4137710189683586,182.79932271141152,1.7175214088241335,291.1090990337632
233,3.213696887903362,113.69894991326287,2.593597243850373,136.42486486938216
234,18963792.09401397,140.03371971113665,18226343.623945918,216.84013387487053
235,6464349.887715226,84.83826730973105,7044488.779703179,112.56055466790662
236,2.663431520182435,113.16603013682575,2.2700809804808153,304.6994695090848
237,7842891.179428755,224.5992469742641,6224965.43016141,176.79813880949933
238,28704008.90239553,80.2282121983716,30897797.498547122,111.6980384568772
239,35288415.56348119,68.04701091098384,38606737.55716021,118.09697158347566
240,6.374326094559161,127.61266327750981,5.37012580334158,103.605542413137
241,1.1687621123938825,138.8343966413473,0.6463844782695853,186.8502180014343
242,7923557.385466814,100.66159443144932,8170098.133275422,76.12090587523937
243,4327413.553507758,191.86724374140027,3895951.845193149,184.2709259888316
244,12.07900351358375,104.96760915195455,12.47489129116555,189.6155762741538
245,139514.5816064037,167.25481030109614,123650.27860485119,211.3771968473217
246,7697123.398032504,102.92214493825158,7991351.352359523,100.94142857245329
247,530036.9338506318,102.54369434669591,585726.8657927988,132.09578773657887
248,11.29054006321759,175.88774084014872,9.760977603205774,326.007797887109
249,7.031929987677465,91.15002981535633,7.09971253025261,121.66309925538876
